event_id,timestamp,gateway,user,src_ip,assigned_ip,action,result,mfa,geo,device_id,raw
vpn-20260706-001923,2026-07-04T02:04:59+08:00,vpn-gw-01,wang.mei,203.0.113.164,10.20.25.78,login,success,passed,SG-Singapore,dev-9254,vpn user=wang.mei result=success
vpn-20260706-008043,2026-07-04T02:05:10+08:00,vpn-gw-01,liu.qiang,203.0.113.156,10.20.25.150,logout,success,passed,JP-Tokyo,dev-2213,vpn user=liu.qiang result=success
vpn-20260706-015235,2026-07-04T02:05:23+08:00,vpn-gw-01,zhang.wei,192.0.2.84,10.20.25.211,login,success,passed,CN-Hangzhou,dev-9373,vpn user=zhang.wei result=success
vpn-20260706-010741,2026-07-04T02:05:37+08:00,vpn-gw-01,wang.mei,198.51.100.186,10.20.25.32,reauth,success,passed,CN-Shenzhen,dev-1830,vpn user=wang.mei result=success
vpn-20260706-015582,2026-07-04T02:06:02+08:00,vpn-gw-01,chen.yu,203.0.113.96,10.20.25.124,login,success,passed,CN-Beijing,dev-5501,vpn user=chen.yu result=success
vpn-20260706-013625,2026-07-04T02:06:34+08:00,vpn-gw-01,chen.yu,203.0.113.125,10.20.25.138,login,success,passed,CN-Beijing,dev-4740,vpn user=chen.yu result=success
vpn-20260706-009187,2026-07-04T02:06:53+08:00,vpn-gw-01,zhang.wei,198.51.100.215,10.20.25.31,reauth,success,passed,CN-Shanghai,dev-6691,vpn user=zhang.wei result=success
vpn-20260706-014207,2026-07-04T02:06:57+08:00,vpn-gw-01,admin.li,203.0.113.236,10.20.25.150,reauth,success,passed,CN-Beijing,dev-7916,vpn user=admin.li result=success
vpn-20260706-010731,2026-07-04T02:06:58+08:00,vpn-gw-01,svc_backup,192.0.2.41,10.20.25.119,login,success,passed,SG-Singapore,dev-1119,vpn user=svc_backup result=success
vpn-20260706-002524,2026-07-04T02:08:21+08:00,vpn-gw-01,admin.li,192.0.2.228,10.20.25.13,login,success,passed,SG-Singapore,dev-5914,vpn user=admin.li result=success
vpn-20260706-013130,2026-07-04T02:09:40+08:00,vpn-gw-01,zhang.wei,192.0.2.221,10.20.25.200,logout,success,passed,CN-Hangzhou,dev-1389,vpn user=zhang.wei result=success
vpn-20260706-000783,2026-07-04T02:09:49+08:00,vpn-gw-01,chen.yu,192.0.2.179,10.20.25.99,reauth,success,passed,CN-Shenzhen,dev-8355,vpn user=chen.yu result=success
vpn-20260706-001182,2026-07-04T02:10:32+08:00,vpn-gw-01,admin.li,192.0.2.64,10.20.25.120,reauth,success,passed,SG-Singapore,dev-9718,vpn user=admin.li result=success
vpn-20260706-002373,2026-07-04T02:10:32+08:00,vpn-gw-01,admin.li,192.0.2.28,10.20.25.229,logout,success,passed,CN-Shanghai,dev-7971,vpn user=admin.li result=success
vpn-20260706-011014,2026-07-04T02:10:43+08:00,vpn-gw-01,chen.yu,203.0.113.13,10.20.25.221,logout,success,passed,CN-Shenzhen,dev-2467,vpn user=chen.yu result=success
vpn-20260706-014878,2026-07-04T02:10:59+08:00,vpn-gw-01,svc_backup,198.51.100.76,10.20.25.162,logout,success,passed,CN-Shanghai,dev-1306,vpn user=svc_backup result=success
vpn-20260706-009344,2026-07-04T02:11:04+08:00,vpn-gw-01,wang.mei,198.51.100.60,10.20.25.167,logout,success,passed,JP-Tokyo,dev-5677,vpn user=wang.mei result=success
vpn-20260706-003448,2026-07-04T02:11:41+08:00,vpn-gw-01,liu.qiang,203.0.113.130,,login,failed,failed,SG-Singapore,dev-5746,vpn user=liu.qiang result=failed
vpn-20260706-011697,2026-07-04T02:11:42+08:00,vpn-gw-01,zhang.wei,192.0.2.86,10.20.25.205,reauth,success,passed,CN-Hangzhou,dev-9891,vpn user=zhang.wei result=success
vpn-20260706-006040,2026-07-04T02:12:32+08:00,vpn-gw-01,chen.yu,198.51.100.149,10.20.25.49,login,success,passed,SG-Singapore,dev-7241,vpn user=chen.yu result=success
vpn-20260706-012634,2026-07-04T02:13:02+08:00,vpn-gw-01,liu.qiang,203.0.113.105,10.20.25.239,reauth,success,passed,CN-Shanghai,dev-5425,vpn user=liu.qiang result=success
vpn-20260706-004721,2026-07-04T02:13:24+08:00,vpn-gw-01,wang.mei,192.0.2.229,10.20.25.26,login,success,passed,SG-Singapore,dev-8132,vpn user=wang.mei result=success
vpn-20260706-006168,2026-07-04T02:14:06+08:00,vpn-gw-01,admin.li,203.0.113.170,10.20.25.66,reauth,success,passed,CN-Shenzhen,dev-8982,vpn user=admin.li result=success
vpn-20260706-004611,2026-07-04T02:15:35+08:00,vpn-gw-01,chen.yu,203.0.113.118,,reauth,failed,timeout,CN-Beijing,dev-7105,vpn user=chen.yu result=failed
vpn-20260706-011775,2026-07-04T02:15:45+08:00,vpn-gw-01,wang.mei,192.0.2.201,10.20.25.65,logout,success,passed,SG-Singapore,dev-1510,vpn user=wang.mei result=success
vpn-20260706-001155,2026-07-04T02:16:12+08:00,vpn-gw-01,chen.yu,203.0.113.87,10.20.25.218,logout,success,passed,CN-Shanghai,dev-6287,vpn user=chen.yu result=success
vpn-20260706-007934,2026-07-04T02:16:21+08:00,vpn-gw-01,liu.qiang,198.51.100.124,10.20.25.156,reauth,success,passed,CN-Hangzhou,dev-1700,vpn user=liu.qiang result=success
vpn-20260706-013977,2026-07-04T02:16:22+08:00,vpn-gw-01,zhang.wei,203.0.113.31,10.20.25.113,reauth,success,passed,CN-Hangzhou,dev-9087,vpn user=zhang.wei result=success
vpn-20260706-009191,2026-07-04T02:16:31+08:00,vpn-gw-01,chen.yu,192.0.2.189,10.20.25.138,reauth,success,passed,JP-Tokyo,dev-3861,vpn user=chen.yu result=success
vpn-20260706-002937,2026-07-04T02:17:37+08:00,vpn-gw-01,liu.qiang,203.0.113.153,10.20.25.169,login,success,passed,CN-Shanghai,dev-5470,vpn user=liu.qiang result=success
vpn-20260706-003696,2026-07-04T02:17:48+08:00,vpn-gw-01,liu.qiang,198.51.100.83,10.20.25.160,login,success,passed,CN-Hangzhou,dev-5036,vpn user=liu.qiang result=success
vpn-20260706-005199,2026-07-04T02:18:02+08:00,vpn-gw-01,zhang.wei,192.0.2.43,10.20.25.40,logout,success,passed,SG-Singapore,dev-4187,vpn user=zhang.wei result=success
vpn-20260706-008030,2026-07-04T02:18:02+08:00,vpn-gw-01,chen.yu,192.0.2.156,10.20.25.168,reauth,success,passed,JP-Tokyo,dev-2983,vpn user=chen.yu result=success
vpn-20260706-012435,2026-07-04T02:19:01+08:00,vpn-gw-01,chen.yu,198.51.100.237,10.20.25.191,login,success,passed,CN-Shenzhen,dev-1045,vpn user=chen.yu result=success
vpn-20260706-000383,2026-07-04T02:19:25+08:00,vpn-gw-01,liu.qiang,203.0.113.15,10.20.25.202,login,success,passed,CN-Shenzhen,dev-2826,vpn user=liu.qiang result=success
vpn-20260706-007460,2026-07-04T02:19:42+08:00,vpn-gw-01,admin.li,192.0.2.113,10.20.25.104,logout,success,passed,CN-Shanghai,dev-7605,vpn user=admin.li result=success
vpn-20260706-005994,2026-07-04T02:20:27+08:00,vpn-gw-01,chen.yu,198.51.100.52,10.20.25.11,login,success,passed,JP-Tokyo,dev-8120,vpn user=chen.yu result=success
vpn-20260706-005619,2026-07-04T02:20:32+08:00,vpn-gw-01,liu.qiang,198.51.100.82,10.20.25.232,logout,success,passed,SG-Singapore,dev-3386,vpn user=liu.qiang result=success
vpn-20260706-013028,2026-07-04T02:21:49+08:00,vpn-gw-01,chen.yu,192.0.2.115,10.20.25.40,login,success,passed,CN-Shenzhen,dev-9936,vpn user=chen.yu result=success
vpn-20260706-015198,2026-07-04T02:21:57+08:00,vpn-gw-01,wang.mei,198.51.100.70,10.20.25.174,logout,success,passed,CN-Hangzhou,dev-3110,vpn user=wang.mei result=success
vpn-20260706-003590,2026-07-04T02:22:10+08:00,vpn-gw-01,chen.yu,203.0.113.19,10.20.25.118,logout,success,passed,CN-Beijing,dev-3618,vpn user=chen.yu result=success
vpn-20260706-003645,2026-07-04T02:22:12+08:00,vpn-gw-01,svc_backup,192.0.2.172,10.20.25.74,reauth,success,passed,CN-Hangzhou,dev-9102,vpn user=svc_backup result=success
vpn-20260706-005646,2026-07-04T02:22:15+08:00,vpn-gw-01,svc_backup,203.0.113.148,10.20.25.147,reauth,success,passed,SG-Singapore,dev-5193,vpn user=svc_backup result=success
vpn-20260706-008642,2026-07-04T02:23:16+08:00,vpn-gw-01,liu.qiang,203.0.113.59,10.20.25.179,logout,success,passed,CN-Hangzhou,dev-3644,vpn user=liu.qiang result=success
vpn-20260706-010694,2026-07-04T02:24:16+08:00,vpn-gw-01,admin.li,203.0.113.109,10.20.25.170,logout,success,passed,CN-Hangzhou,dev-5660,vpn user=admin.li result=success
vpn-20260706-010572,2026-07-04T02:25:47+08:00,vpn-gw-01,zhang.wei,192.0.2.69,10.20.25.233,login,success,passed,CN-Hangzhou,dev-7759,vpn user=zhang.wei result=success
vpn-20260706-001491,2026-07-04T02:26:02+08:00,vpn-gw-01,svc_backup,198.51.100.77,10.20.25.105,reauth,success,passed,SG-Singapore,dev-1267,vpn user=svc_backup result=success
vpn-20260706-001072,2026-07-04T02:26:44+08:00,vpn-gw-01,zhang.wei,198.51.100.152,10.20.25.36,reauth,success,passed,CN-Beijing,dev-4678,vpn user=zhang.wei result=success
vpn-20260706-006571,2026-07-04T02:26:46+08:00,vpn-gw-01,liu.qiang,198.51.100.195,,reauth,failed,timeout,SG-Singapore,dev-8601,vpn user=liu.qiang result=failed
vpn-20260706-014157,2026-07-04T02:27:09+08:00,vpn-gw-01,chen.yu,192.0.2.174,10.20.25.204,reauth,success,passed,CN-Shenzhen,dev-7930,vpn user=chen.yu result=success
vpn-20260706-010022,2026-07-04T02:27:21+08:00,vpn-gw-01,liu.qiang,192.0.2.234,10.20.25.164,logout,success,passed,CN-Shanghai,dev-5590,vpn user=liu.qiang result=success
vpn-20260706-002797,2026-07-04T02:28:18+08:00,vpn-gw-01,admin.li,192.0.2.202,10.20.25.101,reauth,success,passed,CN-Shanghai,dev-4912,vpn user=admin.li result=success
vpn-20260706-005889,2026-07-04T02:29:10+08:00,vpn-gw-01,wang.mei,198.51.100.38,10.20.25.114,reauth,success,passed,JP-Tokyo,dev-2130,vpn user=wang.mei result=success
vpn-20260706-015977,2026-07-04T02:29:25+08:00,vpn-gw-01,chen.yu,203.0.113.72,10.20.25.30,reauth,success,passed,CN-Hangzhou,dev-2118,vpn user=chen.yu result=success
vpn-20260706-003637,2026-07-04T02:29:27+08:00,vpn-gw-01,admin.li,192.0.2.169,10.20.25.212,logout,success,passed,JP-Tokyo,dev-8815,vpn user=admin.li result=success
vpn-20260706-001187,2026-07-04T02:29:29+08:00,vpn-gw-01,chen.yu,198.51.100.28,10.20.25.236,logout,success,passed,CN-Beijing,dev-7748,vpn user=chen.yu result=success
vpn-20260706-003283,2026-07-04T02:29:59+08:00,vpn-gw-01,liu.qiang,192.0.2.240,,login,failed,failed,CN-Beijing,dev-8561,vpn user=liu.qiang result=failed
vpn-20260706-001770,2026-07-04T02:30:18+08:00,vpn-gw-01,chen.yu,198.51.100.81,10.20.25.45,reauth,success,passed,CN-Shenzhen,dev-2294,vpn user=chen.yu result=success
vpn-20260706-006246,2026-07-04T02:30:40+08:00,vpn-gw-01,zhang.wei,203.0.113.188,10.20.25.122,reauth,success,passed,CN-Shanghai,dev-7309,vpn user=zhang.wei result=success
vpn-20260706-002275,2026-07-04T02:30:53+08:00,vpn-gw-01,zhang.wei,198.51.100.220,10.20.25.73,logout,success,passed,CN-Beijing,dev-4435,vpn user=zhang.wei result=success
vpn-20260706-008113,2026-07-04T02:30:58+08:00,vpn-gw-01,wang.mei,203.0.113.223,10.20.25.224,login,success,passed,JP-Tokyo,dev-1911,vpn user=wang.mei result=success
vpn-20260706-011427,2026-07-04T02:31:06+08:00,vpn-gw-01,admin.li,198.51.100.134,10.20.25.145,login,success,passed,CN-Beijing,dev-1756,vpn user=admin.li result=success
vpn-20260706-003712,2026-07-04T02:31:37+08:00,vpn-gw-01,admin.li,192.0.2.52,10.20.25.172,logout,success,passed,CN-Hangzhou,dev-2352,vpn user=admin.li result=success
vpn-20260706-001373,2026-07-04T02:31:54+08:00,vpn-gw-01,wang.mei,192.0.2.149,10.20.25.126,login,success,passed,CN-Hangzhou,dev-4416,vpn user=wang.mei result=success
vpn-20260706-000217,2026-07-04T02:32:21+08:00,vpn-gw-01,liu.qiang,192.0.2.75,10.20.25.187,login,success,passed,CN-Shanghai,dev-7495,vpn user=liu.qiang result=success
vpn-20260706-015322,2026-07-04T02:32:24+08:00,vpn-gw-01,admin.li,203.0.113.127,10.20.25.91,login,success,passed,SG-Singapore,dev-8756,vpn user=admin.li result=success
vpn-20260706-013351,2026-07-04T02:32:37+08:00,vpn-gw-01,chen.yu,198.51.100.162,10.20.25.21,logout,success,passed,CN-Hangzhou,dev-8217,vpn user=chen.yu result=success
vpn-20260706-003707,2026-07-04T02:33:24+08:00,vpn-gw-01,wang.mei,203.0.113.190,10.20.25.223,reauth,success,passed,CN-Shenzhen,dev-2563,vpn user=wang.mei result=success
vpn-20260706-000304,2026-07-04T02:33:46+08:00,vpn-gw-01,svc_backup,198.51.100.57,10.20.25.180,reauth,success,passed,JP-Tokyo,dev-6101,vpn user=svc_backup result=success
vpn-20260706-010634,2026-07-04T02:34:30+08:00,vpn-gw-01,svc_backup,198.51.100.209,,reauth,failed,timeout,CN-Hangzhou,dev-3218,vpn user=svc_backup result=failed
vpn-20260706-006958,2026-07-04T02:34:32+08:00,vpn-gw-01,liu.qiang,192.0.2.213,10.20.25.97,login,success,passed,CN-Shenzhen,dev-3129,vpn user=liu.qiang result=success
vpn-20260706-002989,2026-07-04T02:34:43+08:00,vpn-gw-01,zhang.wei,203.0.113.117,,logout,failed,failed,CN-Beijing,dev-1017,vpn user=zhang.wei result=failed
vpn-20260706-001272,2026-07-04T02:35:12+08:00,vpn-gw-01,zhang.wei,198.51.100.41,10.20.25.198,reauth,success,passed,CN-Hangzhou,dev-9912,vpn user=zhang.wei result=success
vpn-20260706-000509,2026-07-04T02:35:53+08:00,vpn-gw-01,chen.yu,198.51.100.188,10.20.25.128,login,success,passed,CN-Beijing,dev-3057,vpn user=chen.yu result=success
vpn-20260706-001225,2026-07-04T02:36:06+08:00,vpn-gw-01,wang.mei,192.0.2.163,,reauth,failed,timeout,JP-Tokyo,dev-4222,vpn user=wang.mei result=failed
vpn-20260706-004672,2026-07-04T02:36:13+08:00,vpn-gw-01,chen.yu,198.51.100.123,10.20.25.126,logout,success,passed,JP-Tokyo,dev-3916,vpn user=chen.yu result=success
vpn-20260706-004805,2026-07-04T02:36:14+08:00,vpn-gw-01,chen.yu,203.0.113.185,10.20.25.98,logout,success,passed,CN-Hangzhou,dev-1518,vpn user=chen.yu result=success
vpn-20260706-006522,2026-07-04T02:36:40+08:00,vpn-gw-01,zhang.wei,192.0.2.104,10.20.25.188,logout,success,passed,JP-Tokyo,dev-5630,vpn user=zhang.wei result=success
vpn-20260706-005434,2026-07-04T02:36:47+08:00,vpn-gw-01,svc_backup,203.0.113.187,10.20.25.66,logout,success,passed,SG-Singapore,dev-5262,vpn user=svc_backup result=success
vpn-20260706-012611,2026-07-04T02:36:51+08:00,vpn-gw-01,zhang.wei,203.0.113.207,10.20.25.132,login,success,passed,SG-Singapore,dev-9194,vpn user=zhang.wei result=success
vpn-20260706-014744,2026-07-04T02:38:04+08:00,vpn-gw-01,zhang.wei,198.51.100.99,10.20.25.23,logout,success,passed,CN-Shenzhen,dev-5163,vpn user=zhang.wei result=success
vpn-20260706-000653,2026-07-04T02:39:31+08:00,vpn-gw-01,liu.qiang,192.0.2.225,10.20.25.82,logout,success,passed,JP-Tokyo,dev-1140,vpn user=liu.qiang result=success
vpn-20260706-006609,2026-07-04T02:39:41+08:00,vpn-gw-01,svc_backup,192.0.2.159,10.20.25.67,login,success,passed,CN-Shenzhen,dev-4186,vpn user=svc_backup result=success
vpn-20260706-013148,2026-07-04T02:39:57+08:00,vpn-gw-01,chen.yu,198.51.100.47,10.20.25.39,reauth,success,passed,JP-Tokyo,dev-6606,vpn user=chen.yu result=success
vpn-20260706-013655,2026-07-04T02:40:00+08:00,vpn-gw-01,zhang.wei,203.0.113.34,10.20.25.169,reauth,success,passed,CN-Shanghai,dev-5043,vpn user=zhang.wei result=success
vpn-20260706-003754,2026-07-04T02:40:37+08:00,vpn-gw-01,admin.li,198.51.100.227,10.20.25.161,reauth,success,passed,CN-Shanghai,dev-2601,vpn user=admin.li result=success
vpn-20260706-006254,2026-07-04T02:40:57+08:00,vpn-gw-01,liu.qiang,203.0.113.216,10.20.25.28,login,success,passed,CN-Hangzhou,dev-1144,vpn user=liu.qiang result=success
vpn-20260706-006075,2026-07-04T02:41:00+08:00,vpn-gw-01,liu.qiang,203.0.113.166,10.20.25.178,reauth,success,passed,SG-Singapore,dev-3006,vpn user=liu.qiang result=success
vpn-20260706-003284,2026-07-04T02:41:25+08:00,vpn-gw-01,liu.qiang,192.0.2.193,10.20.25.175,logout,success,passed,CN-Hangzhou,dev-7421,vpn user=liu.qiang result=success
vpn-20260706-010931,2026-07-04T02:41:47+08:00,vpn-gw-01,zhang.wei,198.51.100.103,10.20.25.15,logout,success,passed,JP-Tokyo,dev-3994,vpn user=zhang.wei result=success
vpn-20260706-012027,2026-07-04T02:41:52+08:00,vpn-gw-01,svc_backup,192.0.2.58,10.20.25.66,logout,success,passed,JP-Tokyo,dev-7505,vpn user=svc_backup result=success
vpn-20260706-009545,2026-07-04T02:42:26+08:00,vpn-gw-01,wang.mei,198.51.100.123,10.20.25.35,logout,success,passed,SG-Singapore,dev-2765,vpn user=wang.mei result=success
vpn-20260706-002439,2026-07-04T02:42:49+08:00,vpn-gw-01,svc_backup,203.0.113.36,10.20.25.134,reauth,success,passed,CN-Shanghai,dev-3771,vpn user=svc_backup result=success
vpn-20260706-014597,2026-07-04T02:43:46+08:00,vpn-gw-01,zhang.wei,198.51.100.138,10.20.25.177,login,success,passed,CN-Shenzhen,dev-8490,vpn user=zhang.wei result=success
vpn-20260706-009091,2026-07-04T02:44:26+08:00,vpn-gw-01,wang.mei,192.0.2.198,10.20.25.18,logout,success,passed,CN-Shenzhen,dev-8557,vpn user=wang.mei result=success
vpn-20260706-002176,2026-07-04T02:45:42+08:00,vpn-gw-01,wang.mei,198.51.100.144,10.20.25.103,login,success,passed,CN-Shenzhen,dev-8492,vpn user=wang.mei result=success
vpn-20260706-000709,2026-07-04T02:46:03+08:00,vpn-gw-01,wang.mei,192.0.2.204,10.20.25.26,logout,success,passed,CN-Shenzhen,dev-7516,vpn user=wang.mei result=success
vpn-20260706-011669,2026-07-04T02:46:16+08:00,vpn-gw-01,wang.mei,198.51.100.70,10.20.25.67,login,success,passed,CN-Shenzhen,dev-8620,vpn user=wang.mei result=success
vpn-20260706-013485,2026-07-04T02:46:54+08:00,vpn-gw-01,zhang.wei,198.51.100.10,10.20.25.95,logout,success,passed,CN-Beijing,dev-3739,vpn user=zhang.wei result=success
vpn-20260706-008800,2026-07-04T02:47:17+08:00,vpn-gw-01,wang.mei,198.51.100.65,10.20.25.102,login,success,passed,CN-Shanghai,dev-7899,vpn user=wang.mei result=success
vpn-20260706-011158,2026-07-04T02:47:20+08:00,vpn-gw-01,chen.yu,192.0.2.203,10.20.25.40,login,success,passed,CN-Shenzhen,dev-2187,vpn user=chen.yu result=success
vpn-20260706-014670,2026-07-04T02:48:09+08:00,vpn-gw-01,chen.yu,198.51.100.53,10.20.25.110,reauth,success,passed,CN-Beijing,dev-8268,vpn user=chen.yu result=success
vpn-20260706-001746,2026-07-04T02:48:13+08:00,vpn-gw-01,zhang.wei,198.51.100.138,10.20.25.69,reauth,success,passed,JP-Tokyo,dev-7748,vpn user=zhang.wei result=success
vpn-20260706-009145,2026-07-04T02:48:29+08:00,vpn-gw-01,wang.mei,203.0.113.224,10.20.25.206,reauth,success,passed,CN-Shenzhen,dev-8541,vpn user=wang.mei result=success
vpn-20260706-013386,2026-07-04T02:48:33+08:00,vpn-gw-01,chen.yu,192.0.2.19,10.20.25.222,login,success,passed,CN-Beijing,dev-4674,vpn user=chen.yu result=success
vpn-20260706-008152,2026-07-04T02:48:43+08:00,vpn-gw-01,wang.mei,198.51.100.27,10.20.25.55,reauth,success,passed,CN-Shenzhen,dev-1346,vpn user=wang.mei result=success
vpn-20260706-013334,2026-07-04T02:49:06+08:00,vpn-gw-01,svc_backup,203.0.113.185,10.20.25.74,reauth,success,passed,CN-Shanghai,dev-7389,vpn user=svc_backup result=success
vpn-20260706-006924,2026-07-04T02:49:25+08:00,vpn-gw-01,liu.qiang,198.51.100.44,10.20.25.80,login,success,passed,SG-Singapore,dev-8357,vpn user=liu.qiang result=success
vpn-20260706-012211,2026-07-04T02:49:29+08:00,vpn-gw-01,chen.yu,198.51.100.162,10.20.25.110,reauth,success,passed,JP-Tokyo,dev-6397,vpn user=chen.yu result=success
vpn-20260706-012409,2026-07-04T02:49:54+08:00,vpn-gw-01,admin.li,198.51.100.83,10.20.25.18,login,success,passed,CN-Shenzhen,dev-4373,vpn user=admin.li result=success
vpn-20260706-012749,2026-07-04T02:50:11+08:00,vpn-gw-01,chen.yu,198.51.100.112,,reauth,failed,timeout,CN-Beijing,dev-5010,vpn user=chen.yu result=failed
vpn-20260706-010227,2026-07-04T02:50:35+08:00,vpn-gw-01,wang.mei,203.0.113.60,10.20.25.229,logout,success,passed,SG-Singapore,dev-7806,vpn user=wang.mei result=success
vpn-20260706-013653,2026-07-04T02:51:43+08:00,vpn-gw-01,zhang.wei,192.0.2.65,10.20.25.216,logout,success,passed,JP-Tokyo,dev-1192,vpn user=zhang.wei result=success
vpn-20260706-010323,2026-07-04T02:51:51+08:00,vpn-gw-01,chen.yu,192.0.2.217,10.20.25.36,reauth,success,passed,JP-Tokyo,dev-7863,vpn user=chen.yu result=success
vpn-20260706-005961,2026-07-04T02:52:09+08:00,vpn-gw-01,svc_backup,198.51.100.30,10.20.25.108,logout,success,passed,JP-Tokyo,dev-8619,vpn user=svc_backup result=success
vpn-20260706-014940,2026-07-04T02:52:12+08:00,vpn-gw-01,svc_backup,198.51.100.184,10.20.25.79,logout,success,passed,CN-Hangzhou,dev-7328,vpn user=svc_backup result=success
vpn-20260706-003270,2026-07-04T02:53:15+08:00,vpn-gw-01,liu.qiang,192.0.2.48,10.20.25.225,reauth,success,passed,CN-Shenzhen,dev-8189,vpn user=liu.qiang result=success
vpn-20260706-004368,2026-07-04T02:53:18+08:00,vpn-gw-01,chen.yu,203.0.113.14,10.20.25.44,reauth,success,passed,JP-Tokyo,dev-2559,vpn user=chen.yu result=success
vpn-20260706-014942,2026-07-04T02:53:37+08:00,vpn-gw-01,chen.yu,192.0.2.104,10.20.25.44,logout,success,passed,CN-Shenzhen,dev-5569,vpn user=chen.yu result=success
vpn-20260706-006510,2026-07-04T02:53:58+08:00,vpn-gw-01,admin.li,192.0.2.86,10.20.25.16,login,success,passed,JP-Tokyo,dev-3844,vpn user=admin.li result=success
vpn-20260706-014971,2026-07-04T02:54:12+08:00,vpn-gw-01,svc_backup,198.51.100.62,10.20.25.57,logout,success,passed,CN-Shenzhen,dev-1195,vpn user=svc_backup result=success
vpn-20260706-001044,2026-07-04T02:54:26+08:00,vpn-gw-01,chen.yu,203.0.113.179,,reauth,failed,failed,SG-Singapore,dev-3806,vpn user=chen.yu result=failed
vpn-20260706-005366,2026-07-04T02:54:48+08:00,vpn-gw-01,zhang.wei,198.51.100.26,10.20.25.168,logout,success,passed,CN-Hangzhou,dev-2230,vpn user=zhang.wei result=success
vpn-20260706-006540,2026-07-04T02:54:58+08:00,vpn-gw-01,liu.qiang,192.0.2.71,10.20.25.82,logout,success,passed,JP-Tokyo,dev-1449,vpn user=liu.qiang result=success
vpn-20260706-008656,2026-07-04T02:55:01+08:00,vpn-gw-01,admin.li,203.0.113.153,10.20.25.92,reauth,success,passed,JP-Tokyo,dev-1071,vpn user=admin.li result=success
