event_id,timestamp,scanner,target_ip,plugin_id,severity,title,result,raw
vuln-20260706-002342,2026-07-02T00:55:30+08:00,10.20.90.21,10.20.60.21,16812,info,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-003918,2026-07-02T00:55:30+08:00,10.20.90.21,10.20.60.21,20915,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-004281,2026-07-02T00:55:30+08:00,10.20.90.21,10.20.10.22,55222,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-008178,2026-07-02T00:55:30+08:00,10.20.90.21,10.20.10.21,16068,info,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-015107,2026-07-02T00:55:30+08:00,10.20.90.21,10.20.10.21,94621,low,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-015211,2026-07-02T00:55:30+08:00,10.20.90.21,10.20.10.21,34653,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-015309,2026-07-02T00:55:30+08:00,10.20.90.21,10.20.60.21,62726,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-000434,2026-07-02T00:55:31+08:00,10.20.90.21,10.20.10.22,58645,info,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-000659,2026-07-02T00:55:31+08:00,10.20.90.21,10.20.10.21,22957,info,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-001175,2026-07-02T00:55:31+08:00,10.20.90.21,10.20.60.21,42699,info,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-011138,2026-07-02T00:55:31+08:00,10.20.90.21,10.20.60.21,47855,medium,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-011178,2026-07-02T00:55:31+08:00,10.20.90.21,10.20.30.21,76477,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-013771,2026-07-02T00:55:31+08:00,10.20.90.21,10.20.30.21,33010,medium,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-014915,2026-07-02T00:55:31+08:00,10.20.90.21,10.20.10.22,92366,medium,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-002689,2026-07-02T00:55:32+08:00,10.20.90.21,10.20.10.21,50980,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-005403,2026-07-02T00:55:32+08:00,10.20.90.21,10.20.10.21,66524,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-006532,2026-07-02T00:55:32+08:00,10.20.90.21,10.20.60.21,27086,info,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-002081,2026-07-02T00:55:33+08:00,10.20.90.21,10.20.60.21,56075,low,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-003623,2026-07-02T00:55:33+08:00,10.20.90.21,10.20.30.21,78605,medium,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-004210,2026-07-02T00:55:33+08:00,10.20.90.21,10.20.10.22,94592,info,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-004463,2026-07-02T00:55:33+08:00,10.20.90.21,10.20.10.22,85296,info,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-005608,2026-07-02T00:55:33+08:00,10.20.90.21,10.20.30.21,35927,info,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-011734,2026-07-02T00:55:33+08:00,10.20.90.21,10.20.10.21,14950,info,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-008791,2026-07-02T00:55:34+08:00,10.20.90.21,10.20.10.21,88397,medium,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-004820,2026-07-02T00:55:35+08:00,10.20.90.21,10.20.10.21,71031,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-012710,2026-07-02T00:55:35+08:00,10.20.90.21,10.20.10.21,67642,medium,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-015228,2026-07-02T00:55:35+08:00,10.20.90.21,10.20.60.21,84786,low,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-002534,2026-07-02T00:55:36+08:00,10.20.90.21,10.20.10.22,75036,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-005224,2026-07-02T00:55:36+08:00,10.20.90.21,10.20.10.22,64794,medium,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-011404,2026-07-02T00:55:36+08:00,10.20.90.21,10.20.10.22,82638,medium,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-011785,2026-07-02T00:55:36+08:00,10.20.90.21,10.20.10.22,83442,low,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-002701,2026-07-02T00:55:37+08:00,10.20.90.21,10.20.10.22,36626,medium,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-004505,2026-07-02T00:55:37+08:00,10.20.90.21,10.20.60.21,87588,low,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-005960,2026-07-02T00:55:37+08:00,10.20.90.21,10.20.10.21,11362,medium,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-008536,2026-07-02T00:55:37+08:00,10.20.90.21,10.20.30.21,54436,low,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-009250,2026-07-02T00:55:37+08:00,10.20.90.21,10.20.10.21,11346,info,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-012102,2026-07-02T00:55:37+08:00,10.20.90.21,10.20.60.21,18525,low,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-013157,2026-07-02T00:55:37+08:00,10.20.90.21,10.20.10.21,85475,low,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-008130,2026-07-02T00:55:38+08:00,10.20.90.21,10.20.60.21,75443,medium,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-008569,2026-07-02T00:55:38+08:00,10.20.90.21,10.20.10.21,54379,low,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-009140,2026-07-02T00:55:38+08:00,10.20.90.21,10.20.10.22,80916,info,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-000435,2026-07-02T00:55:39+08:00,10.20.90.21,10.20.60.21,51143,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-001457,2026-07-02T00:55:39+08:00,10.20.90.21,10.20.10.22,13887,medium,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-002317,2026-07-02T00:55:39+08:00,10.20.90.21,10.20.10.21,86322,low,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-005345,2026-07-02T00:55:39+08:00,10.20.90.21,10.20.10.22,14648,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-007698,2026-07-02T00:55:39+08:00,10.20.90.21,10.20.10.21,74302,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-008935,2026-07-02T00:55:39+08:00,10.20.90.21,10.20.10.21,56177,low,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-010823,2026-07-02T00:55:39+08:00,10.20.90.21,10.20.60.21,46776,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-010996,2026-07-02T00:55:39+08:00,10.20.90.21,10.20.30.21,11313,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-004879,2026-07-02T00:55:40+08:00,10.20.90.21,10.20.30.21,97626,medium,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-012490,2026-07-02T00:55:40+08:00,10.20.90.21,10.20.30.21,52943,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-015146,2026-07-02T00:55:40+08:00,10.20.90.21,10.20.30.21,82999,low,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-004032,2026-07-02T00:55:41+08:00,10.20.90.21,10.20.30.21,14556,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-009776,2026-07-02T00:55:41+08:00,10.20.90.21,10.20.60.21,41010,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-009922,2026-07-02T00:55:41+08:00,10.20.90.21,10.20.60.21,10686,info,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-012365,2026-07-02T00:55:41+08:00,10.20.90.21,10.20.10.22,80285,low,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-014500,2026-07-02T00:55:41+08:00,10.20.90.21,10.20.10.21,58320,info,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-012883,2026-07-02T00:55:42+08:00,10.20.90.21,10.20.10.21,76023,medium,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-000641,2026-07-02T00:55:43+08:00,10.20.90.21,10.20.60.21,92591,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-004212,2026-07-02T00:55:43+08:00,10.20.90.21,10.20.10.22,19194,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-004299,2026-07-02T00:55:43+08:00,10.20.90.21,10.20.10.21,68453,info,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-004673,2026-07-02T00:55:43+08:00,10.20.90.21,10.20.10.22,16461,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-006885,2026-07-02T00:55:43+08:00,10.20.90.21,10.20.30.21,45030,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-008188,2026-07-02T00:55:43+08:00,10.20.90.21,10.20.30.21,55307,low,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-011125,2026-07-02T00:55:43+08:00,10.20.90.21,10.20.10.21,67985,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-011922,2026-07-02T00:55:43+08:00,10.20.90.21,10.20.10.22,76642,low,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-005450,2026-07-02T00:55:44+08:00,10.20.90.21,10.20.10.21,73503,medium,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-007491,2026-07-02T00:55:44+08:00,10.20.90.21,10.20.30.21,85565,info,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-007759,2026-07-02T00:55:44+08:00,10.20.90.21,10.20.30.21,51436,low,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-013645,2026-07-02T00:55:44+08:00,10.20.90.21,10.20.10.22,15952,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-015171,2026-07-02T00:55:44+08:00,10.20.90.21,10.20.60.21,97465,info,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-015552,2026-07-02T00:55:44+08:00,10.20.90.21,10.20.60.21,91641,info,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-014139,2026-07-02T00:55:45+08:00,10.20.90.21,10.20.10.22,24499,low,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-005426,2026-07-02T00:55:46+08:00,10.20.90.21,10.20.60.21,96522,low,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-009708,2026-07-02T00:55:46+08:00,10.20.90.21,10.20.10.21,97252,medium,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-014008,2026-07-02T00:55:46+08:00,10.20.90.21,10.20.60.21,24977,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-000598,2026-07-02T00:55:47+08:00,10.20.90.21,10.20.10.22,89873,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-000624,2026-07-02T00:55:47+08:00,10.20.90.21,10.20.10.22,96146,info,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-004468,2026-07-02T00:55:47+08:00,10.20.90.21,10.20.10.22,73564,medium,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-007137,2026-07-02T00:55:47+08:00,10.20.90.21,10.20.10.21,75662,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-009587,2026-07-02T00:55:47+08:00,10.20.90.21,10.20.10.21,10414,medium,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-009629,2026-07-02T00:55:47+08:00,10.20.90.21,10.20.30.21,74916,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-014317,2026-07-02T00:55:47+08:00,10.20.90.21,10.20.10.22,19042,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-015372,2026-07-02T00:55:47+08:00,10.20.90.21,10.20.30.21,34941,low,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-003031,2026-07-02T00:55:48+08:00,10.20.90.21,10.20.30.21,12108,low,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-008145,2026-07-02T00:55:48+08:00,10.20.90.21,10.20.60.21,27071,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-011432,2026-07-02T00:55:48+08:00,10.20.90.21,10.20.30.21,69443,medium,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-011843,2026-07-02T00:55:48+08:00,10.20.90.21,10.20.60.21,97065,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-012373,2026-07-02T00:55:48+08:00,10.20.90.21,10.20.30.21,54528,medium,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-014582,2026-07-02T00:55:48+08:00,10.20.90.21,10.20.60.21,56718,info,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-000614,2026-07-02T00:55:49+08:00,10.20.90.21,10.20.10.22,79418,info,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-000769,2026-07-02T00:55:49+08:00,10.20.90.21,10.20.10.21,41980,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-004023,2026-07-02T00:55:49+08:00,10.20.90.21,10.20.60.21,71355,low,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-006395,2026-07-02T00:55:49+08:00,10.20.90.21,10.20.30.21,43192,info,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-007205,2026-07-02T00:55:49+08:00,10.20.90.21,10.20.10.21,66524,info,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-001288,2026-07-02T00:55:50+08:00,10.20.90.21,10.20.30.21,37513,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-003225,2026-07-02T00:55:50+08:00,10.20.90.21,10.20.10.22,17188,low,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-008414,2026-07-02T00:55:50+08:00,10.20.90.21,10.20.60.21,27335,low,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-009582,2026-07-02T00:55:50+08:00,10.20.90.21,10.20.10.21,45980,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-015007,2026-07-02T00:55:50+08:00,10.20.90.21,10.20.60.21,94082,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-000515,2026-07-02T00:55:51+08:00,10.20.90.21,10.20.30.21,82447,info,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-000611,2026-07-02T00:55:51+08:00,10.20.90.21,10.20.30.21,89547,medium,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-007494,2026-07-02T00:55:51+08:00,10.20.90.21,10.20.10.22,46995,medium,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-007735,2026-07-02T00:55:51+08:00,10.20.90.21,10.20.10.22,84850,low,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-003678,2026-07-02T00:55:52+08:00,10.20.90.21,10.20.60.21,69205,medium,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-004124,2026-07-02T00:55:53+08:00,10.20.90.21,10.20.60.21,65526,info,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-007223,2026-07-02T00:55:53+08:00,10.20.90.21,10.20.30.21,87806,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-009744,2026-07-02T00:55:53+08:00,10.20.90.21,10.20.10.22,69922,info,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-000997,2026-07-02T00:55:54+08:00,10.20.90.21,10.20.30.21,96556,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-004549,2026-07-02T00:55:54+08:00,10.20.90.21,10.20.60.21,39695,info,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-005209,2026-07-02T00:55:54+08:00,10.20.90.21,10.20.30.21,66443,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-010773,2026-07-02T00:55:54+08:00,10.20.90.21,10.20.10.21,18013,low,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-013658,2026-07-02T00:55:54+08:00,10.20.90.21,10.20.10.22,94703,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-014400,2026-07-02T00:55:54+08:00,10.20.90.21,10.20.30.21,79769,info,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-015129,2026-07-02T00:55:54+08:00,10.20.90.21,10.20.10.22,59356,info,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-008917,2026-07-02T00:55:55+08:00,10.20.90.21,10.20.10.22,43095,info,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-009615,2026-07-02T00:55:55+08:00,10.20.90.21,10.20.30.21,52675,info,OpenSSH banner,detected,scheduled vulnerability scan
vuln-20260706-015463,2026-07-02T00:55:55+08:00,10.20.90.21,10.20.10.21,11178,medium,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-004206,2026-07-02T00:55:56+08:00,10.20.90.21,10.20.60.21,85937,info,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-005851,2026-07-02T00:55:56+08:00,10.20.90.21,10.20.60.21,68487,medium,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-006797,2026-07-02T00:55:56+08:00,10.20.90.21,10.20.10.22,43646,medium,TLS weak cipher,detected,scheduled vulnerability scan
vuln-20260706-004955,2026-07-02T00:55:57+08:00,10.20.90.21,10.20.10.22,46254,low,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-006600,2026-07-02T00:55:57+08:00,10.20.90.21,10.20.10.22,61170,low,Nginx default page,detected,scheduled vulnerability scan
vuln-20260706-001883,2026-07-02T00:55:58+08:00,10.20.90.21,10.20.10.21,37701,low,Apache version disclosure,detected,scheduled vulnerability scan
vuln-20260706-015376,2026-07-02T00:55:58+08:00,10.20.90.21,10.20.60.21,10800,info,Missing security header,detected,scheduled vulnerability scan
vuln-20260706-005275,2026-07-02T00:55:59+08:00,10.20.90.21,10.20.10.22,88659,info,TLS weak cipher,detected,scheduled vulnerability scan
